nsamples,nfeatures,nclasses,n_bin_attr,geom_mean_std_ratio,attr_mean_corr,attr_skewness,attr_kurtosis,class_entropy,attr_mean_entropy,mean_mutual_info,equiv_number_attr,noise_signal_ratio
-0.19531482229859878,-0.1398375719730916,-0.01065472604926683,-0.07794333372831333,0.10830826742013294,-0.7490193814702552,0.6471721892022206,-0.2982643239342284,0.9341779883554626,-0.6352940325683911,0.38639490745324556,0.9588309146457242,-1.0824569000818838
param_C,param_gamma,param_kernel,mean_test_acc,std_test_acc,mean_test_f1,std_test_f1
3.0517578125e-05,3.0517578125e-05,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
3.0517578125e-05,6.103515625e-05,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
3.0517578125e-05,0.0001220703125,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
3.0517578125e-05,0.000244140625,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
3.0517578125e-05,0.00048828125,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
3.0517578125e-05,0.0009765625,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
3.0517578125e-05,0.001953125,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
3.0517578125e-05,0.00390625,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
3.0517578125e-05,0.0078125,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
3.0517578125e-05,0.015625,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
3.0517578125e-05,0.03125,rbf,0.3116036505867014,0.03904903164961464,0.08410951760104299,0.16849367870773516
3.0517578125e-05,0.0625,rbf,0.31290743155149936,0.04069989581522338,0.08557060373041002,0.17142062186312956
3.0517578125e-05,0.125,rbf,0.3155149934810952,0.04428002268547385,0.09188100035557664,0.184062020503918
3.0517578125e-05,0.25,rbf,0.3155149934810952,0.04428002268547385,0.09579393143341497,0.1919006595859073
3.0517578125e-05,0.5,rbf,0.3259452411994785,0.0610197010846983,0.11582045073570495,0.2320190909501179
3.0517578125e-05,1.0,rbf,0.3259452411994785,0.0610197010846983,0.11290110037346587,0.22617085764668116
3.0517578125e-05,2.0,rbf,0.3194263363754889,0.050193652334364784,0.10313396748013788,0.2066046991599542
3.0517578125e-05,4.0,rbf,0.31812255541069107,0.0481615208850768,0.10071661864970076,0.20176210810988807
3.0517578125e-05,8.0,rbf,0.3076923076923077,0.03480979927983874,0.07942905663383573,0.1591174736252923
3.0517578125e-05,16.0,rbf,0.3050847457627119,0.03272921664341092,0.0715544389188712,0.14334252514080567
3.0517578125e-05,32.0,rbf,0.3024771838331161,0.03138875457168633,0.06107796552058665,0.12235536942872965
3.0517578125e-05,64.0,rbf,0.29986962190352023,0.03088493160609817,0.05207785996475206,0.10432577019771833
3.0517578125e-05,128.0,rbf,0.29986962190352023,0.03088493160609817,0.05207785996475206,0.10432577019771833
3.0517578125e-05,256.0,rbf,0.29986962190352023,0.03088493160609817,0.05207785996475206,0.10432577019771833
3.0517578125e-05,512.0,rbf,0.29986962190352023,0.03088493160609817,0.05207785996475206,0.10432577019771833
3.0517578125e-05,1024.0,rbf,0.29986962190352023,0.03088493160609817,0.05207785996475206,0.10432577019771833
3.0517578125e-05,2048.0,rbf,0.32073011734028684,0.0522773045803135,0.10503959452318576,0.210422175705844
3.0517578125e-05,4096.0,rbf,0.3116036505867014,0.03904903164961464,0.08942822045202765,0.17914845161425114
3.0517578125e-05,8192.0,rbf,0.30638852672750977,0.03368442183839286,0.0766729968521616,0.1535963546770729
3.0517578125e-05,16384.0,rbf,0.3024771838331161,0.03138875457168633,0.06107796552058665,0.12235536942872965
3.0517578125e-05,32768.0,rbf,0.29986962190352023,0.03088493160609817,0.05207785996475206,0.10432577019771833
6.103515625e-05,3.0517578125e-05,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
6.103515625e-05,6.103515625e-05,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
6.103515625e-05,0.0001220703125,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
6.103515625e-05,0.000244140625,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
6.103515625e-05,0.00048828125,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
6.103515625e-05,0.0009765625,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
6.103515625e-05,0.001953125,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
6.103515625e-05,0.00390625,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
6.103515625e-05,0.0078125,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
6.103515625e-05,0.015625,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
6.103515625e-05,0.03125,rbf,0.3116036505867014,0.03904903164961464,0.08410951760104299,0.16849367870773516
6.103515625e-05,0.0625,rbf,0.31290743155149936,0.04069989581522338,0.08557060373041002,0.17142062186312956
6.103515625e-05,0.125,rbf,0.3155149934810952,0.04428002268547385,0.09188100035557664,0.184062020503918
6.103515625e-05,0.25,rbf,0.3155149934810952,0.04428002268547385,0.09579393143341497,0.1919006595859073
6.103515625e-05,0.5,rbf,0.3259452411994785,0.0610197010846983,0.11582045073570495,0.2320190909501179
6.103515625e-05,1.0,rbf,0.3259452411994785,0.0610197010846983,0.11290110037346587,0.22617085764668116
6.103515625e-05,2.0,rbf,0.3194263363754889,0.050193652334364784,0.10313396748013788,0.2066046991599542
6.103515625e-05,4.0,rbf,0.31812255541069107,0.0481615208850768,0.10071661864970076,0.20176210810988807
6.103515625e-05,8.0,rbf,0.3076923076923077,0.03480979927983874,0.07942905663383573,0.1591174736252923
6.103515625e-05,16.0,rbf,0.3050847457627119,0.03272921664341092,0.0715544389188712,0.14334252514080567
6.103515625e-05,32.0,rbf,0.3024771838331161,0.03138875457168633,0.06107796552058665,0.12235536942872965
6.103515625e-05,64.0,rbf,0.29986962190352023,0.03088493160609817,0.05207785996475206,0.10432577019771833
6.103515625e-05,128.0,rbf,0.29986962190352023,0.03088493160609817,0.05207785996475206,0.10432577019771833
6.103515625e-05,256.0,rbf,0.29986962190352023,0.03088493160609817,0.05207785996475206,0.10432577019771833
6.103515625e-05,512.0,rbf,0.29986962190352023,0.03088493160609817,0.05207785996475206,0.10432577019771833
6.103515625e-05,1024.0,rbf,0.29986962190352023,0.03088493160609817,0.05207785996475206,0.10432577019771833
6.103515625e-05,2048.0,rbf,0.32073011734028684,0.0522773045803135,0.10503959452318576,0.210422175705844
6.103515625e-05,4096.0,rbf,0.3116036505867014,0.03904903164961464,0.08942822045202765,0.17914845161425114
6.103515625e-05,8192.0,rbf,0.30638852672750977,0.03368442183839286,0.0766729968521616,0.1535963546770729
6.103515625e-05,16384.0,rbf,0.3024771838331161,0.03138875457168633,0.06107796552058665,0.12235536942872965
6.103515625e-05,32768.0,rbf,0.29986962190352023,0.03088493160609817,0.05207785996475206,0.10432577019771833
0.0001220703125,3.0517578125e-05,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
0.0001220703125,6.103515625e-05,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
0.0001220703125,0.0001220703125,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
0.0001220703125,0.000244140625,rbf,0.3116036505867014,0.03904903164961464,0.08535230429113996,0.17098331016961926
